39.085106	39.191489	128
39.319149	39.425532	129
39.829787	39.914894	130
40.212766	40.404255	131
40.468085	40.595745	132
40.723404	40.787234	133
42.297872	42.340426	134
43.319149	43.404255	135
43.638298	43.702128	136
43.829787	43.893617	137
44.957447	45.021277	138
45.276596	45.297872	139
45.765957	45.829787	140
46.191489	46.234043	141
46.340426	46.361702	142
46.829787	47.170213	143
47.659574	47.723404	144
47.829787	47.936170	145
48.170213	48.234043	146
48.978723	49.063830	147
49.255319	49.297872	148
49.723404	49.851064	149
49.957447	49.978723	150
50.340426	50.382979	151
50.531915	50.574468	152
50.723404	50.851064	153
50.914894	50.936170	154
51.000000	51.085106	155
51.170213	51.425532	156
51.510638	51.531915	157
51.595745	51.680851	158
51.872340	51.893617	159
51.957447	51.978723	160
52.085106	52.106383	161
52.276596	52.340426	162
52.638298	52.808511	163
52.872340	52.893617	164
54.340426	54.382979	165
54.489362	54.510638	166
55.191489	55.234043	167
55.276596	55.425532	168
55.468085	55.489362	169
56.170213	56.212766	170
56.382979	56.510638	171
56.765957	56.787234	172
57.021277	57.063830	173
59.042553	59.148936	174
59.319149	59.553191	175
59.744681	59.808511	176
60.106383	60.148936	177
60.617021	60.659574	178
60.765957	60.872340	179
61.255319	61.319149	180
61.446809	61.553191	181
61.702128	61.744681	182
62.042553	62.063830	183
62.170213	62.234043	184
63.021277	63.127660	185
63.148936	63.319149	186
63.404255	63.510638	187
63.553191	63.617021	188
63.680851	63.702128	189
63.787234	63.978723	190
64.000000	64.085106	191
64.212766	64.361702	192
65.170213	65.276596	193
65.319149	65.489362	194
65.744681	65.787234	195
66.021277	66.042553	196
66.234043	66.340426	197
66.489362	66.553191	198
66.744681	66.872340	199
66.978723	67.021277	200
67.255319	67.297872	201
68.021277	68.127660	202
68.255319	68.297872	203
68.382979	68.553191	204
68.744681	68.765957	205
68.893617	68.957447	206
69.531915	69.595745	207
69.744681	69.808511	208
69.914894	69.957447	209
70.021277	70.170213	210
70.489362	70.510638	211
70.553191	70.702128	212
70.893617	70.957447	213
71.148936	71.255319	214
71.319149	71.425532	215
71.638298	71.744681	216
71.787234	71.872340	217
71.893617	71.914894	218
72.978723	73.106383	219
73.851064	73.893617	220
74.063830	74.127660	221
74.893617	74.936170	222
75.021277	75.063830	223
75.255319	75.297872	224
75.404255	75.531915	225
75.829787	75.978723	226
76.021277	76.042553	227
76.106383	76.170213	228
76.255319	76.276596	229
77.000000	77.021277	230
77.255319	77.702128	231
77.744681	77.808511	232
78.319149	78.382979	233
78.468085	78.553191	234
78.574468	78.638298	235
79.702128	79.787234	236
79.829787	79.914894	237
80.042553	80.127660	238
80.595745	80.638298	239
80.787234	80.851064	240
82.808511	82.829787	241
83.085106	83.234043	242
83.468085	83.553191	243
83.702128	83.723404	244
84.127660	84.212766	245
84.319149	84.340426	246
84.574468	84.638298	247
85.191489	85.255319	248
85.340426	85.468085	249
85.936170	86.042553	250
86.489362	86.659574	251
86.723404	86.765957	252
86.978723	87.127660	253
87.957447	87.978723	254
88.425532	88.468085	255
88.723404	88.829787	256
88.936170	89.106383	257
89.340426	89.382979	258
89.510638	89.638298	259
89.787234	89.851064	260
89.893617	89.936170	261
90.042553	90.106383	262
90.319149	90.361702	263
90.446809	90.531915	264
90.638298	90.723404	265
90.787234	90.914894	266
91.000000	91.063830	267
91.212766	91.404255	268
91.468085	91.617021	269
91.659574	91.808511	270
91.936170	91.978723	271
92.085106	92.361702	272
92.510638	92.638298	273
93.276596	93.361702	274
93.531915	93.574468	275
93.638298	93.723404	276
93.787234	93.914894	277
94.127660	94.170213	278
94.255319	94.340426	279
94.361702	94.446809	280
94.617021	94.702128	281
94.723404	94.787234	282
94.808511	94.851064	283
94.957447	94.978723	284
95.063830	95.085106	285
95.425532	95.489362	286
95.638298	95.659574	287
95.680851	95.744681	288
96.276596	96.340426	289
96.659574	96.680851	290
96.978723	97.021277	291
97.063830	97.148936	292
97.191489	97.255319	293
97.340426	97.425532	294
97.446809	97.574468	295
97.723404	97.893617	296
97.957447	98.042553	297
98.127660	98.148936	298
98.276596	98.340426	299
98.553191	98.659574	300
99.042553	99.191489	301
99.340426	99.446809	302
99.574468	99.702128	303
99.957447	99.978723	304
100.042553	100.170213	305
100.510638	100.659574	306
101.170213	101.191489	307
101.595745	101.659574	308
101.765957	101.829787	309
101.957447	102.021277	310
102.361702	102.425532	311
102.702128	102.893617	312
103.085106	103.148936	313
103.829787	103.893617	314
105.574468	105.638298	315
106.382979	106.489362	316
106.553191	106.617021	317
106.808511	106.978723	318
107.042553	107.170213	319
107.234043	107.319149	320
107.361702	107.404255	321
107.638298	107.680851	322
107.872340	107.914894	323
108.042553	108.212766	324
108.297872	108.382979	325
108.808511	108.829787	326
109.702128	109.723404	327
111.659574	111.787234	328
112.191489	112.255319	329
112.404255	112.446809	330
114.021277	114.063830	331
114.170213	114.234043	332
115.638298	115.829787	333
115.872340	115.914894	334
116.617021	116.659574	335
118.978723	119.021277	336
119.404255	119.446809	337
119.510638	119.553191	338
119.829787	119.978723	339
120.063830	120.212766	340
120.297872	120.382979	341
120.425532	120.468085	342
121.212766	121.276596	343
121.425532	121.468085	344
121.574468	121.659574	345
122.829787	122.914894	346
123.212766	123.297872	347
123.340426	123.425532	348
123.702128	123.787234	349
123.872340	123.978723	350
124.000000	124.085106	351
124.106383	124.212766	352
124.255319	124.361702	353
124.489362	124.617021	354
124.659574	124.893617	355
125.255319	125.340426	356
125.531915	125.680851	357
126.468085	126.531915	358
126.851064	127.042553	359
127.212766	127.234043	360
127.723404	127.829787	361
127.914894	127.978723	362
128.340426	128.382979	363
128.617021	128.659574	364
128.808511	128.829787	365
128.872340	129.000000	366
129.063830	129.106383	367
129.361702	129.510638	368
129.659574	129.723404	369
129.765957	129.787234	370
130.808511	130.872340	371
130.936170	131.000000	372
131.127660	131.276596	373
131.382979	131.446809	374
131.510638	131.617021	375
131.702128	131.787234	376
131.851064	131.893617	377
131.936170	131.978723	378
132.404255	132.489362	379
132.744681	132.808511	380
132.851064	132.978723	381
133.127660	133.234043	382
133.382979	133.468085	383
133.617021	133.723404	384
133.808511	133.893617	385
134.148936	134.319149	386
134.468085	134.510638	387
134.617021	134.659574	388
134.723404	134.744681	389
134.765957	134.851064	390
135.127660	135.234043	391
135.319149	135.680851	392
135.787234	135.978723	393
136.148936	136.234043	394
136.340426	136.425532	395
136.617021	136.680851	396
136.765957	136.893617	397
137.063830	137.127660	398
137.148936	137.212766	399
137.276596	137.361702	400
137.893617	137.936170	401
138.000000	138.106383	402
138.234043	138.361702	403
138.468085	138.531915	404
138.638298	138.680851	405
138.765957	138.936170	406
139.106383	139.127660	407
139.255319	139.425532	408
139.638298	139.787234	409
139.829787	139.978723	410
140.000000	140.127660	411
140.255319	140.319149	412
140.425532	140.531915	413
140.638298	140.702128	414
141.042553	141.085106	415
141.531915	141.595745	416
141.702128	141.914894	417
142.127660	142.148936	418
142.829787	142.936170	419
143.382979	143.425532	420
143.510638	143.595745	421
143.872340	143.978723	422
144.042553	144.106383	423
144.510638	144.659574	424
144.765957	144.893617	425
144.914894	145.085106	426
145.276596	145.319149	427
145.468085	145.553191	428
146.829787	146.851064	429
148.319149	148.489362	430
148.574468	148.617021	431
148.851064	148.872340	432
149.042553	149.085106	433
149.510638	149.531915	434
149.617021	149.680851	435
150.489362	150.510638	436
151.000000	151.042553	437
151.127660	151.276596	438
151.319149	151.489362	439
151.638298	151.680851	440
151.744681	151.957447	441
152.106383	152.170213	442
152.510638	152.531915	443
153.127660	153.170213	444
153.255319	153.297872	445
153.361702	153.553191	446
153.595745	153.808511	447
153.978723	154.085106	448
154.148936	154.191489	449
154.255319	154.319149	450
154.574468	154.702128	451
155.000000	155.106383	452
155.191489	155.297872	453
155.319149	155.361702	454
155.574468	155.617021	455
155.829787	155.957447	456
156.042553	156.063830	457
156.085106	156.191489	458
156.446809	156.468085	459
156.489362	156.553191	460
156.765957	156.808511	461
157.063830	157.148936	462
157.191489	157.297872	463
157.382979	157.404255	464
157.468085	157.702128	465
157.936170	157.957447	466
158.063830	158.106383	467
158.191489	158.255319	468
158.340426	158.404255	469
158.595745	158.680851	470
158.914894	158.936170	471
159.000000	159.063830	472
159.361702	159.531915	473
159.553191	159.702128	474
159.829787	159.914894	475
160.021277	160.085106	476
160.659574	160.744681	477
160.893617	160.936170	478
161.085106	161.191489	479
161.936170	162.021277	480
162.170213	162.382979	481
162.446809	162.595745	482
162.702128	162.723404	483
163.042553	163.127660	484
163.297872	163.319149	485
163.489362	163.531915	486
163.617021	163.723404	487
163.808511	163.829787	488
163.872340	163.978723	489
164.574468	164.638298	490
166.340426	166.404255	491
166.468085	166.617021	492
166.638298	166.680851	493
166.787234	166.808511	494
166.957447	167.085106	495
167.255319	167.276596	496
167.446809	167.489362	497
168.127660	168.191489	498
168.234043	168.425532	499
168.531915	168.595745	500
168.723404	168.787234	501
168.829787	168.893617	502
169.106383	169.170213	503
169.340426	169.382979	504
169.574468	169.659574	505
169.914894	169.957447	506
170.234043	170.297872	507
170.361702	170.468085	508
170.510638	170.531915	509
170.638298	170.702128	510
170.723404	170.787234	511
170.872340	170.936170	512
171.085106	171.234043	513
171.361702	171.510638	514
171.680851	171.744681	515
171.765957	171.914894	516
172.021277	172.148936	517
172.361702	172.404255	518
172.510638	172.553191	519
172.574468	172.659574	520
173.000000	173.021277	521
173.617021	173.659574	522
173.680851	173.744681	523
173.808511	173.829787	524
173.936170	173.978723	525
174.148936	174.404255	526
174.489362	174.553191	527
174.574468	174.659574	528
174.723404	174.914894	529
174.957447	175.212766	530
175.234043	175.297872	531
175.425532	175.510638	532
175.531915	175.617021	533
175.744681	175.957447	534
176.106383	176.212766	535
176.446809	176.510638	536
176.723404	176.765957	537
176.914894	176.978723	538
177.148936	177.191489	539
177.872340	177.957447	540
178.234043	178.297872	541
178.617021	178.936170	542
179.085106	179.127660	543
179.297872	179.340426	544
179.893617	179.978723	545
180.851064	181.000000	546
181.106383	181.276596	547
181.361702	181.510638	548
181.744681	181.808511	549
181.829787	181.914894	550
182.361702	182.404255	551
182.531915	182.595745	552
182.659574	182.702128	553
182.872340	182.936170	554
183.063830	183.127660	555
183.446809	183.468085	556
183.574468	183.744681	557
183.851064	183.893617	558
183.957447	183.978723	559
184.042553	184.063830	560
184.127660	184.191489	561
184.340426	184.404255	562
185.106383	185.127660	563
185.361702	185.468085	564
185.489362	185.553191	565
185.595745	185.723404	566
186.297872	186.446809	567
186.468085	186.553191	568
186.659574	186.787234	569
186.914894	187.085106	570
187.234043	187.255319	571
187.872340	187.978723	572
188.000000	188.085106	573
188.255319	188.382979	574
188.893617	188.914894	575
189.723404	189.765957	576
189.787234	189.872340	577
189.936170	190.021277	578
190.148936	190.212766	579
190.382979	190.489362	580
190.638298	190.680851	581
190.744681	190.787234	582
191.063830	191.106383	583
191.340426	191.404255	584
191.638298	191.702128	585
191.829787	191.936170	586
192.680851	192.765957	587
192.829787	192.914894	588
193.085106	193.106383	589
193.127660	193.191489	590
193.297872	193.319149	591
193.382979	193.510638	592
193.553191	193.702128	593
193.765957	193.872340	594
194.978723	195.085106	595
195.510638	195.595745	596
195.702128	195.978723	597
196.127660	196.234043	598
196.319149	196.404255	599
196.638298	196.659574	600
197.361702	197.382979	601
197.595745	197.702128	602
197.829787	197.978723	603
198.297872	198.319149	604
198.510638	198.553191	605
199.574468	199.744681	606
200.021277	200.085106	607
200.340426	200.446809	608
200.787234	200.914894	609
200.936170	201.063830	610
201.106383	201.127660	611
201.446809	201.468085	612
201.553191	201.595745	613
201.744681	201.808511	614
201.957447	202.000000	615
202.148936	202.191489	616
202.361702	202.425532	617
202.531915	202.744681	618
202.808511	202.872340	619
203.085106	203.127660	620
203.319149	203.382979	621
203.489362	203.553191	622
203.659574	203.723404	623
203.914894	203.978723	624
204.063830	204.148936	625
204.255319	204.276596	626
204.468085	204.531915	627
204.702128	204.744681	628
204.893617	204.957447	629
205.382979	205.404255	630
205.510638	205.531915	631
205.574468	205.680851	632
205.787234	205.914894	633
205.936170	206.042553	634
206.127660	206.319149	635
206.936170	206.957447	636
207.021277	207.191489	637
207.319149	207.404255	638
207.531915	207.659574	639
207.723404	207.808511	640
207.851064	207.978723	641
208.000000	208.085106	642
208.127660	208.212766	643
208.319149	208.404255	644
208.489362	208.680851	645
209.957447	210.042553	646
210.468085	210.659574	647
210.723404	210.787234	648
210.978723	211.021277	649
211.148936	211.234043	650
211.319149	211.425532	651
211.446809	211.531915	652
211.702128	211.765957	653
211.829787	211.978723	654
212.000000	212.042553	655
212.085106	212.170213	656
212.255319	212.468085	657
212.531915	212.553191	658
212.617021	212.680851	659
213.000000	213.127660	660
213.148936	213.212766	661
213.297872	213.361702	662
213.553191	213.574468	663
213.617021	213.638298	664
213.702128	213.787234	665
214.212766	214.319149	666
214.702128	214.936170	667
215.042553	215.212766	668
215.489362	215.574468	669
215.659574	215.680851	670
215.787234	215.957447	671
216.063830	216.106383	672
216.723404	216.808511	673
216.893617	217.000000	674
217.595745	217.744681	675
217.787234	217.872340	676
218.702128	218.829787	677
219.021277	219.170213	678
219.382979	219.468085	679
219.617021	219.765957	680
219.893617	219.978723	681
220.063830	220.085106	682
220.255319	220.319149	683
221.361702	221.531915	684
221.595745	221.787234	685
221.829787	221.893617	686
222.574468	222.617021	687
222.680851	222.723404	688
222.765957	222.914894	689
222.936170	223.000000	690
223.085106	223.148936	691
223.255319	223.361702	692
223.425532	223.553191	693
223.744681	223.829787	694
223.851064	223.978723	695
224.872340	224.957447	696
225.106383	225.553191	697
225.723404	225.808511	698
225.957447	226.042553	699
226.234043	226.297872	700
226.340426	226.382979	701
226.510638	226.680851	702
226.702128	227.085106	703
227.170213	227.255319	704
227.276596	227.404255	705
227.446809	227.510638	706
227.702128	227.978723	707
228.042553	228.234043	708
228.361702	228.446809	709
228.468085	228.553191	710
228.638298	228.702128	711
228.851064	228.957447	712
229.127660	229.191489	713
229.382979	229.425532	714
229.617021	229.702128	715
229.765957	229.808511	716
229.914894	230.000000	717
230.212766	230.234043	718
230.361702	230.638298	719
230.659574	230.702128	720
230.744681	230.893617	721
231.170213	231.489362	722
231.617021	231.723404	723
231.851064	231.978723	724
232.042553	232.170213	725
232.212766	232.340426	726
233.574468	233.595745	727
234.510638	234.744681	728
234.765957	234.808511	729
234.978723	235.042553	730
235.446809	235.510638	731
235.531915	235.638298	732
235.702128	235.744681	733
235.808511	235.936170	734
236.021277	236.106383	735
236.148936	236.234043	736
236.425532	236.595745	737
236.680851	236.702128	738
236.914894	236.936170	739
236.978723	237.063830	740
237.148936	237.212766	741
237.446809	237.553191	742
237.744681	237.851064	743
238.340426	238.404255	744
238.468085	238.531915	745
239.000000	239.085106	746
239.212766	239.297872	747
239.361702	239.489362	748
239.617021	239.680851	749
239.872340	239.957447	750
240.404255	240.425532	751
240.510638	240.617021	752
240.744681	240.787234	753
240.829787	240.914894	754
241.297872	241.382979	755
241.553191	241.595745	756
241.659574	241.723404	757
241.893617	242.000000	758
242.148936	242.234043	759
242.531915	242.617021	760
242.765957	242.829787	761
242.914894	242.936170	762
243.000000	243.042553	763
243.085106	243.106383	764
243.297872	243.382979	765
243.617021	243.659574	766
243.808511	243.893617	767
244.148936	244.212766	768
244.765957	244.851064	769
244.957447	245.021277	770
245.148936	245.212766	771
245.234043	245.276596	772
245.404255	245.553191	773
245.851064	246.000000	774
246.297872	246.446809	775
246.531915	246.680851	776
246.787234	246.914894	777
247.425532	247.489362	778
247.702128	247.808511	779
248.042553	248.319149	780
248.404255	248.553191	781
248.617021	248.765957	782
248.978723	249.021277	783
249.042553	249.085106	784
249.255319	249.297872	785
249.510638	249.574468	786
249.638298	249.787234	787
249.851064	249.893617	788
249.978723	250.021277	789
250.127660	250.191489	790
250.659574	250.851064	791
250.978723	251.127660	792
251.340426	251.425532	793
251.617021	251.723404	794
251.872340	251.978723	795
252.000000	252.042553	796
252.191489	252.255319	797
252.361702	252.468085	798
252.680851	252.851064	799
253.255319	253.319149	800
253.872340	253.957447	801
254.063830	254.085106	802
254.212766	254.255319	803
254.723404	254.808511	804
254.914894	254.936170	805
255.170213	255.234043	806
255.340426	255.446809	807
255.595745	255.744681	808
255.851064	255.957447	809
256.085106	256.127660	810
256.148936	256.234043	811
256.382979	256.489362	812
256.595745	256.638298	813
256.723404	256.787234	814
256.808511	256.872340	815
257.021277	257.063830	816
257.212766	257.255319	817
257.510638	257.553191	818
257.680851	257.744681	819
257.851064	257.936170	820
258.276596	258.468085	821
258.510638	258.553191	822
258.680851	258.851064	823
259.106383	259.191489	824
259.276596	259.319149	825
259.404255	259.468085	826
259.617021	259.702128	827
259.723404	259.872340	828
260.063830	260.212766	829
260.361702	260.531915	830
260.659574	260.808511	831
261.021277	261.106383	832
261.170213	261.212766	833
261.382979	261.574468	834
261.808511	261.829787	835
263.063830	263.106383	836
263.191489	263.319149	837
263.574468	263.595745	838
263.723404	263.829787	839
263.936170	263.978723	840
264.000000	264.106383	841
265.404255	265.425532	842
266.404255	266.446809	843
266.531915	266.553191	844
266.595745	266.702128	845
266.765957	266.829787	846
267.106383	267.170213	847
267.234043	267.361702	848
267.468085	267.659574	849
267.787234	267.829787	850
268.042553	268.212766	851
268.361702	268.468085	852
268.574468	268.787234	853
269.000000	269.042553	854
269.255319	269.382979	855
269.468085	269.574468	856
269.680851	269.765957	857
269.872340	269.957447	858
270.000000	270.148936	859
270.446809	270.617021	860
270.978723	271.085106	861
271.510638	271.659574	862
271.680851	271.914894	863
272.021277	272.127660	864
272.191489	272.234043	865
272.404255	272.680851	866
272.808511	272.851064	867
273.000000	273.106383	868
273.234043	273.361702	869
273.531915	273.702128	870
273.829787	274.000000	871
274.021277	274.127660	872
274.404255	274.531915	873
274.680851	274.723404	874
275.085106	275.106383	875
275.148936	275.191489	876
275.382979	275.446809	877
275.489362	275.659574	878
275.829787	275.936170	879
276.021277	276.148936	880
276.255319	276.340426	881
276.468085	276.617021	882
276.829787	276.851064	883
277.000000	277.063830	884
277.127660	277.212766	885
277.723404	277.765957	886
277.829787	277.936170	887
277.957447	278.021277	888
278.361702	278.468085	889
278.680851	278.872340	890
278.957447	279.000000	891
279.085106	279.148936	892
279.276596	279.361702	893
279.468085	279.510638	894
279.574468	279.808511	895
279.957447	279.978723	896
280.021277	280.042553	897
280.255319	280.425532	898
280.446809	280.574468	899
281.000000	281.255319	900
281.297872	281.340426	901
281.425532	281.468085	902
281.638298	281.659574	903
281.808511	281.978723	904
282.085106	282.234043	905
282.744681	282.808511	906
282.829787	283.063830	907
283.212766	283.382979	908
283.531915	283.680851	909
283.808511	283.978723	910
284.042553	284.191489	911
284.234043	284.319149	912
284.361702	284.489362	913
284.595745	284.638298	914
284.765957	284.957447	915
285.191489	285.255319	916
285.489362	285.553191	917
285.659574	285.723404	918
285.936170	285.978723	919
286.000000	286.106383	920
286.212766	286.297872	921
286.425532	286.595745	922
286.851064	286.957447	923
287.000000	287.106383	924
287.191489	287.319149	925
287.382979	287.489362	926
287.659574	287.978723	927
288.021277	288.106383	928
288.340426	288.617021	929
288.744681	289.000000	930
289.148936	289.297872	931
289.361702	289.425532	932
289.574468	289.893617	933
289.936170	289.957447	934
290.063830	290.127660	935
290.148936	290.234043	936
290.425532	290.531915	937
290.553191	290.638298	938
290.765957	290.914894	939
290.936170	291.021277	940
291.106383	291.212766	941
291.255319	291.361702	942
291.531915	291.787234	943
291.914894	291.978723	944
292.085106	292.255319	945
292.553191	292.574468	946
292.617021	292.702128	947
292.787234	292.808511	948
292.914894	293.000000	949
293.106383	293.234043	950
293.340426	293.382979	951
293.425532	293.468085	952
293.531915	293.617021	953
293.659574	293.765957	954
293.851064	294.042553	955
294.489362	294.595745	956
294.723404	294.808511	957
294.829787	295.042553	958
295.106383	295.234043	959
295.361702	295.382979	960
295.446809	295.574468	961
295.638298	295.723404	962
295.893617	295.936170	963
296.106383	296.127660	964
296.276596	296.340426	965
296.361702	296.489362	966
297.021277	297.127660	967
297.234043	297.340426	968
297.468085	297.531915	969
298.787234	298.808511	970
299.234043	299.319149	971
299.382979	299.446809	972
300.042553	300.063830	973
300.127660	300.212766	974
300.234043	300.382979	975
300.574468	300.659574	976
300.936170	300.957447	977
301.042553	301.297872	978
301.404255	301.595745	979
301.659574	301.680851	980
301.723404	301.829787	981
301.872340	301.893617	982
301.957447	301.978723	983
302.276596	302.319149	984
302.361702	302.425532	985
302.659574	302.723404	986
302.808511	302.829787	987
302.851064	302.914894	988
303.127660	303.276596	989
303.319149	303.404255	990
303.425532	303.531915	991
303.659574	303.723404	992
303.808511	303.957447	993
304.085106	304.191489	994
304.297872	304.574468	995
304.723404	304.829787	996
304.851064	305.021277	997
305.212766	305.297872	998
305.468085	305.617021	999
305.723404	305.829787	1000
306.000000	306.170213	1001
306.319149	306.361702	1002
306.468085	306.574468	1003
306.595745	306.659574	1004
306.914894	307.021277	1005
307.085106	307.170213	1006
307.276596	307.382979	1007
307.553191	307.595745	1008
307.617021	307.872340	1009
308.148936	308.191489	1010
308.340426	308.425532	1011
308.531915	308.617021	1012
308.659574	308.744681	1013
308.893617	309.042553	1014
309.170213	309.191489	1015
309.531915	309.638298	1016
309.872340	309.936170	1017
310.000000	310.148936	1018
310.234043	310.319149	1019
310.404255	310.659574	1020
310.744681	310.936170	1021
311.021277	311.127660	1022
311.255319	311.297872	1023
311.765957	311.808511	1024
311.914894	311.978723	1025
312.361702	312.404255	1026
312.446809	312.680851	1027
312.893617	312.914894	1028
313.063830	313.106383	1029
313.148936	313.319149	1030
313.446809	313.468085	1031
313.531915	313.680851	1032
314.148936	314.212766	1033
314.574468	314.617021	1034
314.680851	314.702128	1035
314.744681	314.808511	1036
314.936170	315.106383	1037
315.340426	315.382979	1038
315.468085	315.638298	1039
315.851064	315.936170	1040
316.042553	316.404255	1041
316.510638	316.617021	1042
316.787234	316.936170	1043
316.978723	317.000000	1044
317.085106	317.212766	1045
317.340426	317.489362	1046
317.617021	317.638298	1047
317.680851	317.851064	1048
318.000000	318.021277	1049
318.063830	318.148936	1050
318.212766	318.276596	1051
318.297872	318.446809	1052
318.510638	318.702128	1053
319.085106	319.148936	1054
319.191489	319.361702	1055
319.489362	319.531915	1056
319.574468	319.723404	1057
319.893617	319.978723	1058
320.531915	320.574468	1059
320.680851	320.702128	1060
321.042553	321.255319	1061
321.361702	321.510638	1062
321.957447	322.106383	1063
322.170213	322.425532	1064
322.680851	322.808511	1065
323.000000	323.042553	1066
323.276596	323.446809	1067
323.553191	323.638298	1068
323.723404	323.978723	1069
324.021277	324.042553	1070
324.148936	324.170213	1071
324.234043	324.319149	1072
325.127660	325.212766	1073
325.446809	325.531915	1074
326.021277	326.063830	1075
326.106383	326.191489	1076
326.234043	326.319149	1077
326.361702	326.404255	1078
326.425532	326.531915	1079
326.702128	326.808511	1080
326.893617	326.957447	1081
327.042553	327.212766	1082
327.659574	327.723404	1083
328.042553	328.106383	1084
328.127660	328.276596	1085
328.361702	328.446809	1086
328.510638	328.595745	1087
328.638298	328.702128	1088
328.872340	328.978723	1089
329.063830	329.127660	1090
329.212766	329.276596	1091
329.297872	329.382979	1092
329.404255	329.489362	1093
329.574468	329.787234	1094
329.829787	329.978723	1095
330.127660	330.148936	1096
330.404255	330.468085	1097
330.531915	330.595745	1098
330.872340	330.936170	1099
331.617021	331.723404	1100
331.787234	331.936170	1101
332.170213	332.276596	1102
332.361702	332.574468	1103
332.638298	332.744681	1104
332.957447	333.063830	1105
333.276596	333.340426	1106
333.723404	333.957447	1107
334.212766	334.361702	1108
334.595745	334.659574	1109
334.808511	334.851064	1110
334.872340	334.957447	1111
334.978723	335.042553	1112
335.255319	335.425532	1113
335.553191	335.638298	1114
335.723404	335.829787	1115
335.936170	335.978723	1116
336.127660	336.148936	1117
336.489362	336.617021	1118
336.702128	336.744681	1119
336.765957	336.851064	1120
336.957447	337.148936	1121
337.319149	337.382979	1122
337.446809	337.531915	1123
337.595745	337.723404	1124
337.936170	337.978723	1125
338.191489	338.297872	1126
338.489362	338.659574	1127
339.106383	339.255319	1128
339.276596	339.361702	1129
339.489362	339.574468	1130
339.617021	339.787234	1131
340.106383	340.170213	1132
340.212766	340.276596	1133
340.319149	340.425532	1134
340.531915	340.574468	1135
340.680851	340.702128	1136
340.851064	340.914894	1137
340.978723	341.021277	1138
341.255319	341.340426	1139
341.425532	341.489362	1140
341.702128	341.744681	1141
342.042553	342.085106	1142
342.170213	342.255319	1143
343.106383	343.191489	1144
343.468085	343.574468	1145
344.000000	344.085106	1146
344.255319	344.340426	1147
344.851064	344.978723	1148
345.021277	345.212766	1149
345.276596	345.404255	1150
345.510638	345.680851	1151
345.787234	345.957447	1152
